FechaHora;Cantidad;;;;;;;;;;;;;;
13/04/2017 9:07:36 a. m.;3;;;;;;;;;;;;;;
13/04/2017 9:08:54 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:10:40 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:10:40 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:10:46 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:12:18 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:12:54 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:40:03 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:42:45 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:43:42 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:44:22 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:45:07 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:45:08 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:45:08 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:46:57 a. m.;1;;;;;;;;;;;;;;
13/04/2017 9:48:37 a. m.;2;;;;;;;;;;;;;;
13/04/2017 9:51:37 a. m.;66;;;;;;;;;;;;;;
13/04/2017 9:53:02 a. m.;4;;;;;;;;;;;;;;
13/04/2017 10:06:43 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:06:43 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:06:44 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:07:53 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:10:59 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:14:15 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:14:19 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:15:57 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:28:01 a. m.;4;;;;;;;;;;;;;;
13/04/2017 10:29:11 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:29:48 a. m.;2;;;;;;;;;;;;;;
13/04/2017 10:33:07 a. m.;3;;;;;;;;;;;;;;
13/04/2017 10:34:59 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:35:49 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:36:57 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:37:28 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:37:44 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:43:19 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:43:37 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:43:38 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:43:38 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:44:23 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:47:06 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:47:42 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:48:10 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:48:11 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:48:12 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:49:03 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:49:47 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:49:59 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:51:11 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:54:48 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:55:24 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:56:37 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:58:35 a. m.;1;;;;;;;;;;;;;;
13/04/2017 10:59:18 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:00:23 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:00:24 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:00:24 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:01:07 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:01:39 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:02:24 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:03:38 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:04:20 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:05:29 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:05:31 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:05:47 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:06:39 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:06:40 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:06:40 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:06:41 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:06:57 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:07:08 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:08:07 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:08:08 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:08:08 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:08:17 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:10:05 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:10:23 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:18:50 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:18:51 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:19:34 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:19:56 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:21:03 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:25:16 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:26:05 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:26:23 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:26:34 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:27:40 a. m.;2;;;;;;;;;;;;;;
13/04/2017 11:28:25 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:29:27 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:29:28 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:29:29 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:29:40 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:30:51 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:30:51 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:30:51 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:30:53 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:35:24 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:35:36 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:37:07 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:37:09 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:42:35 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:42:56 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:49:12 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:49:31 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:49:42 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:50:38 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:51:24 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:51:40 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:53:21 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:53:22 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:53:22 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:53:22 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:54:46 a. m.;2;;;;;;;;;;;;;;
13/04/2017 11:55:43 a. m.;4;;;;;;;;;;;;;;
13/04/2017 11:57:31 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:58:27 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:58:39 a. m.;1;;;;;;;;;;;;;;
13/04/2017 11:59:22 a. m.;2;;;;;;;;;;;;;;
13/04/2017 12:00:00 p. m.;3;;;;;;;;;;;;;;
13/04/2017 12:00:54 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:00:57 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:01:16 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:01:32 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:02:32 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:02:34 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:03:27 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:03:27 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:04:15 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:05:52 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:06:10 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:06:32 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:08:50 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:09:05 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:10:17 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:10:26 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:14:48 p. m.;4;;;;;;;;;;;;;;
13/04/2017 12:15:25 p. m.;4;;;;;;;;;;;;;;
13/04/2017 12:18:23 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:18:24 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:20:51 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:22:16 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:35:50 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:35:51 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:36:05 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:37:03 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:43:06 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:43:06 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:43:07 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:43:07 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:43:46 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:45:20 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:45:22 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:46:08 p. m.;3;;;;;;;;;;;;;;
13/04/2017 12:47:45 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:47:49 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:48:50 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:49:58 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:50:00 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:50:17 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:52:12 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:53:06 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:53:19 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:53:31 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:54:48 p. m.;1;;;;;;;;;;;;;;
13/04/2017 12:55:40 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:28:42 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:28:43 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:29:19 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:30:01 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:30:01 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:30:02 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:31:20 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:32:38 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:32:47 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:34:50 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:35:13 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:35:32 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:35:34 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:36:24 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:37:34 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:37:34 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:37:55 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:38:03 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:39:18 p. m.;2;;;;;;;;;;;;;;
13/04/2017 1:39:53 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:40:48 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:41:20 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:42:14 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:42:28 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:42:29 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:43:24 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:43:24 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:45:12 p. m.;3;;;;;;;;;;;;;;
13/04/2017 1:46:25 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:46:26 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:46:28 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:48:44 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:48:46 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:49:26 p. m.;3;;;;;;;;;;;;;;
13/04/2017 1:50:13 p. m.;2;;;;;;;;;;;;;;
13/04/2017 1:51:11 p. m.;2;;;;;;;;;;;;;;
13/04/2017 1:51:56 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:53:01 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:54:43 p. m.;7;;;;;;;;;;;;;;
13/04/2017 1:57:27 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:57:28 p. m.;1;;;;;;;;;;;;;;
13/04/2017 1:57:28 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:08:13 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:09:03 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:10:10 p. m.;2;;;;;;;;;;;;;;
13/04/2017 2:12:52 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:12:52 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:12:52 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:13:05 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:14:25 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:14:41 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:16:15 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:16:38 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:18:10 p. m.;4;;;;;;;;;;;;;;
13/04/2017 2:20:31 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:20:33 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:21:44 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:22:37 p. m.;3;;;;;;;;;;;;;;
13/04/2017 2:23:13 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:25:24 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:25:25 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:26:19 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:28:55 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:29:32 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:29:32 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:29:34 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:38:44 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:38:45 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:39:37 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:40:17 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:41:16 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:41:17 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:41:33 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:43:39 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:44:33 p. m.;1;;;;;;;;;;;;;;
13/04/2017 2:45:35 p. m.;2;;;;;;;;;;;;;;
13/04/2017 2:50:52 p. m.;3;;;;;;;;;;;;;;
13/04/2017 3:20:04 p. m.;1;;;;;;;;;;;;;;
13/04/2017 3:20:41 p. m.;1;;;;;;;;;;;;;;
13/04/2017 3:21:34 p. m.;2;;;;;;;;;;;;;;
13/04/2017 3:24:40 p. m.;4;;;;;;;;;;;;;;
13/04/2017 3:26:40 p. m.;1;;;;;;;;;;;;;;
13/04/2017 3:26:57 p. m.;1;;;;;;;;;;;;;;
13/04/2017 3:29:01 p. m.;3;;;;;;;;;;;;;;
13/04/2017 3:29:45 p. m.;1;;;;;;;;;;;;;;
13/04/2017 3:37:18 p. m.;3;;;;;;;;;;;;;;
14/04/2017 9:19:35 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:19:38 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:20:13 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:20:15 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:30:28 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:30:55 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:32:42 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:32:42 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:32:43 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:34:14 a. m.;6;;;;;;;;;;;;;;
14/04/2017 9:35:03 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:35:03 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:35:03 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:36:07 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:37:18 a. m.;2;;;;;;;;;;;;;;
14/04/2017 9:43:02 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:44:00 a. m.;2;;;;;;;;;;;;;;
14/04/2017 9:54:01 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:54:02 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:54:03 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:54:17 a. m.;1;;;;;;;;;;;;;;
14/04/2017 9:54:18 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:24:17 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:24:49 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:49:00 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:49:00 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:49:00 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:49:02 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:54:52 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:55:37 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:55:38 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:55:38 a. m.;1;;;;;;;;;;;;;;
14/04/2017 10:59:29 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:03:42 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:03:43 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:05:17 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:06:04 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:08:06 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:16:28 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:16:36 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:16:58 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:17:35 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:18:32 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:20:34 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:21:17 a. m.;2;;;;;;;;;;;;;;
14/04/2017 11:23:33 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:23:50 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:24:32 a. m.;3;;;;;;;;;;;;;;
14/04/2017 11:28:16 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:28:16 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:28:17 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:28:17 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:30:47 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:32:45 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:33:48 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:37:32 a. m.;1;;;;;;;;;;;;;;
14/04/2017 11:38:38 a. m.;1;;;;;;;;;;;;;;
14/04/2017 12:04:31 p. m.;2;;;;;;;;;;;;;;
14/04/2017 12:09:02 p. m.;1;;;;;;;;;;;;;;
14/04/2017 12:09:03 p. m.;1;;;;;;;;;;;;;;
14/04/2017 12:09:03 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:00:31 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:09:46 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:13:07 p. m.;3;;;;;;;;;;;;;;
14/04/2017 1:14:31 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:14:31 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:14:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:14:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:15:08 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:15:23 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:15:47 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:15:48 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:16:21 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:16:23 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:17:29 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:17:50 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:18:31 p. m.;2;;;;;;;;;;;;;;
14/04/2017 1:19:28 p. m.;2;;;;;;;;;;;;;;
14/04/2017 1:23:38 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:23:48 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:24:43 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:24:48 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:26:00 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:26:00 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:27:41 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:28:09 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:28:59 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:29:36 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:31:44 p. m.;2;;;;;;;;;;;;;;
14/04/2017 1:32:15 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:32:15 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:33:00 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:33:12 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:33:27 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:34:50 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:35:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:35:57 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:35:58 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:37:01 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:37:02 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:37:09 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:37:55 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:37:56 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:37:57 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:38:03 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:38:42 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:39:39 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:39:39 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:39:40 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:39:40 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:39:48 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:40:52 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:40:52 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:40:52 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:41:41 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:42:05 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:42:05 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:42:05 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:43:12 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:43:28 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:45:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:45:33 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:45:35 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:45:45 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:47:13 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:47:14 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:47:14 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:49:02 p. m.;2;;;;;;;;;;;;;;
14/04/2017 1:49:50 p. m.;1;;;;;;;;;;;;;;
14/04/2017 1:51:21 p. m.;3;;;;;;;;;;;;;;
14/04/2017 2:28:06 p. m.;1;;;;;;;;;;;;;;
14/04/2017 2:28:50 p. m.;2;;;;;;;;;;;;;;
14/04/2017 2:30:18 p. m.;7;;;;;;;;;;;;;;
14/04/2017 2:31:12 p. m.;4;;;;;;;;;;;;;;
14/04/2017 2:43:28 p. m.;1;;;;;;;;;;;;;;
14/04/2017 2:43:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 2:44:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 2:44:32 p. m.;1;;;;;;;;;;;;;;
14/04/2017 2:44:33 p. m.;1;;;;;;;;;;;;;;
14/04/2017 2:44:35 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:03:31 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:03:42 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:05:08 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:05:09 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:05:09 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:07:12 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:07:26 p. m.;1;;;;;;;;;;;;;;
14/04/2017 3:09:24 p. m.;4;;;;;;;;;;;;;;
14/04/2017 3:10:36 p. m.;2;;;;;;;;;;;;;;
14/04/2017 5:21:29 p. m.;-68;;;;;;;;;;;;;;
14/04/2017 5:22:56 p. m.;66;;;;;;;;;;;;;;
15/04/2017 9:01:11 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:01:12 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:01:12 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:02:44 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:02:45 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:02:45 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:02:46 a. m.;1;;;;;;;;;;;;;;
15/04/2017 9:04:58 a. m.;2;;;;;;;;;;;;;;
