FechaHora;Cantidad
11/02/2018 10:47:46 a. m.;1
11/02/2018 10:48:14 a. m.;1
11/02/2018 10:48:27 a. m.;1
11/02/2018 10:52:39 a. m.;1
11/02/2018 10:52:39 a. m.;1
11/02/2018 10:52:40 a. m.;1
11/02/2018 10:52:56 a. m.;1
11/02/2018 10:55:54 a. m.;1
11/02/2018 10:56:23 a. m.;1
11/02/2018 11:18:28 a. m.;1
11/02/2018 11:18:28 a. m.;1
11/02/2018 11:18:29 a. m.;1
11/02/2018 11:18:42 a. m.;1
11/02/2018 11:20:15 a. m.;1
11/02/2018 11:20:42 a. m.;1
11/02/2018 11:20:43 a. m.;1
11/02/2018 11:20:43 a. m.;1
11/02/2018 11:20:44 a. m.;1
11/02/2018 11:22:11 a. m.;1
11/02/2018 11:22:18 a. m.;1
11/02/2018 11:22:54 a. m.;1
11/02/2018 11:23:17 a. m.;1
11/02/2018 11:23:17 a. m.;1
11/02/2018 11:24:23 a. m.;1
11/02/2018 11:24:24 a. m.;1
11/02/2018 11:25:00 a. m.;1
11/02/2018 11:25:33 a. m.;1
11/02/2018 11:26:04 a. m.;1
11/02/2018 11:26:16 a. m.;1
11/02/2018 11:26:49 a. m.;1
11/02/2018 11:26:55 a. m.;1
11/02/2018 11:27:38 a. m.;1
11/02/2018 11:27:39 a. m.;1
11/02/2018 11:28:29 a. m.;1
11/02/2018 11:28:41 a. m.;1
11/02/2018 11:29:19 a. m.;1
11/02/2018 11:29:57 a. m.;1
11/02/2018 11:30:12 a. m.;1
11/02/2018 11:30:23 a. m.;1
11/02/2018 11:30:32 a. m.;1
11/02/2018 12:03:19 p. m.;1
11/02/2018 12:04:00 p. m.;3
11/02/2018 12:04:33 p. m.;1
11/02/2018 12:06:01 p. m.;1
11/02/2018 12:06:10 p. m.;1
11/02/2018 12:08:29 p. m.;1
11/02/2018 12:08:39 p. m.;1
11/02/2018 12:08:46 p. m.;1
11/02/2018 12:08:54 p. m.;1
11/02/2018 12:09:54 p. m.;1
11/02/2018 12:09:54 p. m.;1
11/02/2018 12:09:55 p. m.;1
11/02/2018 12:12:27 p. m.;1
11/02/2018 12:12:39 p. m.;1
11/02/2018 12:13:28 p. m.;1
11/02/2018 12:13:40 p. m.;1
11/02/2018 12:13:52 p. m.;1
11/02/2018 12:14:08 p. m.;1
11/02/2018 12:21:54 p. m.;10
11/02/2018 12:22:42 p. m.;1
11/02/2018 12:22:42 p. m.;1
11/02/2018 12:22:43 p. m.;1
11/02/2018 12:23:28 p. m.;1
11/02/2018 12:23:29 p. m.;1
11/02/2018 12:25:29 p. m.;1
11/02/2018 12:25:49 p. m.;1
11/02/2018 12:27:02 p. m.;1
11/02/2018 12:27:17 p. m.;1
11/02/2018 12:28:01 p. m.;1
11/02/2018 12:28:48 p. m.;1
11/02/2018 12:29:14 p. m.;1
11/02/2018 12:29:51 p. m.;1
11/02/2018 12:30:21 p. m.;1
11/02/2018 12:30:55 p. m.;1
11/02/2018 12:30:55 p. m.;1
11/02/2018 12:30:55 p. m.;1
11/02/2018 12:30:56 p. m.;1
11/02/2018 12:32:05 p. m.;2
11/02/2018 12:33:40 p. m.;1
11/02/2018 12:33:51 p. m.;1
11/02/2018 12:34:32 p. m.;1
11/02/2018 12:34:42 p. m.;1
11/02/2018 12:34:52 p. m.;1
11/02/2018 12:34:52 p. m.;1
11/02/2018 12:36:07 p. m.;1
11/02/2018 12:36:12 p. m.;1
11/02/2018 12:37:21 p. m.;1
11/02/2018 12:38:05 p. m.;1
11/02/2018 12:38:06 p. m.;1
11/02/2018 12:38:06 p. m.;1
11/02/2018 12:38:06 p. m.;1
11/02/2018 12:39:02 p. m.;1
11/02/2018 12:39:49 p. m.;1
11/02/2018 12:41:08 p. m.;1
11/02/2018 12:41:09 p. m.;1
11/02/2018 12:41:09 p. m.;1
11/02/2018 12:41:10 p. m.;1
11/02/2018 1:28:44 p. m.;1
11/02/2018 1:29:05 p. m.;1
11/02/2018 1:29:05 p. m.;1
11/02/2018 1:29:06 p. m.;1
11/02/2018 1:30:24 p. m.;1
11/02/2018 1:30:52 p. m.;1
11/02/2018 1:32:02 p. m.;1
11/02/2018 1:32:35 p. m.;1
11/02/2018 1:33:16 p. m.;1
11/02/2018 1:34:03 p. m.;3
11/02/2018 1:34:25 p. m.;1
11/02/2018 2:01:48 p. m.;1
11/02/2018 2:02:04 p. m.;1
11/02/2018 2:12:42 p. m.;5
11/02/2018 2:13:18 p. m.;1
11/02/2018 2:14:07 p. m.;3
11/02/2018 2:17:13 p. m.;1
11/02/2018 2:17:14 p. m.;1
11/02/2018 2:17:43 p. m.;1
11/02/2018 2:19:08 p. m.;3
18/02/2018 9:45:37 a. m.;1
18/02/2018 9:45:37 a. m.;1
18/02/2018 9:45:38 a. m.;1
18/02/2018 9:45:38 a. m.;1
18/02/2018 9:47:15 a. m.;1
18/02/2018 9:47:17 a. m.;1
18/02/2018 9:48:50 a. m.;1
18/02/2018 9:50:30 a. m.;1
18/02/2018 9:50:30 a. m.;1
18/02/2018 9:50:30 a. m.;1
18/02/2018 9:50:30 a. m.;1
18/02/2018 9:50:30 a. m.;1
18/02/2018 9:50:31 a. m.;1
18/02/2018 9:51:36 a. m.;1
18/02/2018 9:51:37 a. m.;1
18/02/2018 9:51:37 a. m.;1
18/02/2018 9:52:47 a. m.;1
18/02/2018 9:53:00 a. m.;1
18/02/2018 9:53:58 a. m.;1
18/02/2018 9:54:09 a. m.;1
18/02/2018 9:54:16 a. m.;1
18/02/2018 9:54:24 a. m.;1
18/02/2018 9:58:41 a. m.;5
18/02/2018 9:58:55 a. m.;1
18/02/2018 9:59:06 a. m.;1
18/02/2018 10:00:06 a. m.;1
18/02/2018 10:00:36 a. m.;1
18/02/2018 10:21:20 a. m.;1
18/02/2018 10:21:21 a. m.;1
18/02/2018 10:42:19 a. m.;1
18/02/2018 10:42:19 a. m.;1
18/02/2018 10:42:20 a. m.;1
18/02/2018 10:42:30 a. m.;1
18/02/2018 10:42:43 a. m.;1
18/02/2018 10:43:56 a. m.;1
18/02/2018 10:44:06 a. m.;1
18/02/2018 10:50:20 a. m.;3
18/02/2018 10:51:07 a. m.;1
18/02/2018 10:52:37 a. m.;1
18/02/2018 10:52:38 a. m.;1
18/02/2018 10:52:38 a. m.;1
18/02/2018 10:52:38 a. m.;1
18/02/2018 10:52:38 a. m.;1
18/02/2018 10:52:38 a. m.;1
18/02/2018 10:52:39 a. m.;1
18/02/2018 10:53:05 a. m.;1
18/02/2018 10:53:58 a. m.;1
18/02/2018 10:54:05 a. m.;1
18/02/2018 10:54:48 a. m.;1
18/02/2018 10:55:05 a. m.;1
18/02/2018 10:59:53 a. m.;1
18/02/2018 11:00:21 a. m.;1
18/02/2018 11:01:02 a. m.;1
18/02/2018 11:04:18 a. m.;1
18/02/2018 11:04:50 a. m.;1
18/02/2018 11:05:42 a. m.;2
18/02/2018 11:06:00 a. m.;2
18/02/2018 11:07:17 a. m.;1
18/02/2018 11:07:34 a. m.;1
18/02/2018 11:09:30 a. m.;2
18/02/2018 11:10:21 a. m.;1
18/02/2018 11:11:15 a. m.;1
18/02/2018 11:11:19 a. m.;1
18/02/2018 11:13:29 a. m.;1
18/02/2018 11:13:59 a. m.;2
18/02/2018 11:15:44 a. m.;1
18/02/2018 11:15:54 a. m.;1
18/02/2018 11:16:04 a. m.;1
18/02/2018 11:16:12 a. m.;1
18/02/2018 11:16:22 a. m.;1
18/02/2018 11:18:35 a. m.;1
18/02/2018 11:19:02 a. m.;1
18/02/2018 11:20:54 a. m.;1
18/02/2018 11:22:51 a. m.;1
18/02/2018 11:25:18 a. m.;1
18/02/2018 11:27:41 a. m.;1
18/02/2018 11:29:14 a. m.;1
18/02/2018 11:29:50 a. m.;1
18/02/2018 11:30:27 a. m.;1
18/02/2018 11:31:45 a. m.;1
18/02/2018 11:31:58 a. m.;1
18/02/2018 11:31:58 a. m.;1
18/02/2018 11:31:58 a. m.;1
18/02/2018 11:33:06 a. m.;1
18/02/2018 11:33:11 a. m.;1
18/02/2018 11:33:16 a. m.;1
18/02/2018 11:33:42 a. m.;2
18/02/2018 11:35:59 a. m.;1
18/02/2018 11:36:12 a. m.;1
18/02/2018 11:37:10 a. m.;1
18/02/2018 11:37:10 a. m.;1
18/02/2018 11:37:10 a. m.;1
18/02/2018 11:37:11 a. m.;1
18/02/2018 11:38:03 a. m.;1
18/02/2018 11:38:19 a. m.;1
18/02/2018 11:39:35 a. m.;1
18/02/2018 11:39:36 a. m.;1
18/02/2018 11:40:21 a. m.;1
18/02/2018 11:40:21 a. m.;1
18/02/2018 11:40:28 a. m.;1
18/02/2018 11:41:13 a. m.;1
18/02/2018 11:41:29 a. m.;1
18/02/2018 11:42:27 a. m.;1
18/02/2018 11:42:56 a. m.;1
18/02/2018 11:45:35 a. m.;1
18/02/2018 11:47:04 a. m.;1
18/02/2018 11:47:44 a. m.;1
18/02/2018 11:51:25 a. m.;1
18/02/2018 11:52:27 a. m.;1
18/02/2018 11:55:22 a. m.;1
18/02/2018 11:55:23 a. m.;1
18/02/2018 11:55:24 a. m.;1
18/02/2018 11:57:40 a. m.;2
18/02/2018 11:58:04 a. m.;1
18/02/2018 11:58:05 a. m.;1
18/02/2018 11:58:41 a. m.;1
18/02/2018 11:58:49 a. m.;1
18/02/2018 12:00:20 p. m.;1
18/02/2018 12:01:16 p. m.;1
18/02/2018 12:01:16 p. m.;1
18/02/2018 12:01:17 p. m.;1
18/02/2018 12:01:34 p. m.;1
18/02/2018 12:01:41 p. m.;1
18/02/2018 12:03:27 p. m.;1
18/02/2018 12:03:27 p. m.;1
18/02/2018 12:03:28 p. m.;1
18/02/2018 12:04:10 p. m.;1
18/02/2018 12:05:12 p. m.;2
18/02/2018 12:05:59 p. m.;1
18/02/2018 12:06:38 p. m.;2
18/02/2018 12:07:50 p. m.;1
18/02/2018 12:08:22 p. m.;1
18/02/2018 12:09:04 p. m.;1
18/02/2018 12:09:56 p. m.;1
18/02/2018 12:10:43 p. m.;1
18/02/2018 12:11:06 p. m.;1
18/02/2018 12:11:15 p. m.;1
18/02/2018 12:11:22 p. m.;1
18/02/2018 12:12:55 p. m.;4
18/02/2018 12:13:23 p. m.;1
18/02/2018 12:14:15 p. m.;1
18/02/2018 12:14:29 p. m.;1
18/02/2018 12:14:30 p. m.;1
18/02/2018 12:14:40 p. m.;1
18/02/2018 12:16:39 p. m.;2
18/02/2018 12:18:08 p. m.;1
18/02/2018 12:18:09 p. m.;1
18/02/2018 12:19:40 p. m.;1
18/02/2018 12:20:05 p. m.;1
18/02/2018 12:20:18 p. m.;1
18/02/2018 12:20:19 p. m.;1
18/02/2018 12:20:34 p. m.;1
18/02/2018 12:21:31 p. m.;1
18/02/2018 12:22:17 p. m.;1
18/02/2018 12:23:55 p. m.;1
18/02/2018 12:24:18 p. m.;1
18/02/2018 12:24:22 p. m.;1
18/02/2018 12:24:47 p. m.;1
18/02/2018 12:26:35 p. m.;1
18/02/2018 12:27:10 p. m.;1
18/02/2018 12:28:00 p. m.;1
18/02/2018 12:29:37 p. m.;2
18/02/2018 12:30:50 p. m.;1
18/02/2018 12:31:55 p. m.;1
18/02/2018 12:31:55 p. m.;1
18/02/2018 12:32:24 p. m.;1
18/02/2018 12:34:10 p. m.;1
18/02/2018 12:34:21 p. m.;1
18/02/2018 12:35:13 p. m.;2
18/02/2018 12:36:26 p. m.;1
18/02/2018 12:36:36 p. m.;1
18/02/2018 12:37:21 p. m.;1
18/02/2018 12:37:56 p. m.;1
18/02/2018 12:38:14 p. m.;1
18/02/2018 12:38:40 p. m.;1
18/02/2018 12:40:31 p. m.;1
18/02/2018 12:40:31 p. m.;1
18/02/2018 12:42:06 p. m.;3
18/02/2018 12:42:45 p. m.;1
18/02/2018 12:44:33 p. m.;1
18/02/2018 12:44:43 p. m.;1
18/02/2018 12:44:44 p. m.;1
18/02/2018 12:45:11 p. m.;1
18/02/2018 12:45:26 p. m.;1
18/02/2018 12:45:47 p. m.;1
18/02/2018 1:25:24 p. m.;1
18/02/2018 1:25:24 p. m.;1
18/02/2018 1:25:25 p. m.;1
18/02/2018 1:25:51 p. m.;1
18/02/2018 1:26:02 p. m.;1
18/02/2018 1:28:17 p. m.;1
18/02/2018 1:28:44 p. m.;1
18/02/2018 1:29:19 p. m.;1
18/02/2018 1:29:55 p. m.;1
18/02/2018 1:30:05 p. m.;1
18/02/2018 1:31:13 p. m.;1
18/02/2018 1:31:14 p. m.;1
18/02/2018 1:31:57 p. m.;1
18/02/2018 1:38:05 p. m.;1
18/02/2018 1:38:06 p. m.;1
18/02/2018 1:39:07 p. m.;6
18/02/2018 1:40:23 p. m.;1
18/02/2018 1:40:31 p. m.;1
18/02/2018 1:41:40 p. m.;1
18/02/2018 1:42:24 p. m.;1
18/02/2018 1:43:10 p. m.;1
18/02/2018 1:43:25 p. m.;1
18/02/2018 1:45:35 p. m.;1
18/02/2018 1:46:25 p. m.;1
18/02/2018 1:47:51 p. m.;1
18/02/2018 1:47:51 p. m.;1
18/02/2018 1:47:52 p. m.;1
18/02/2018 1:47:52 p. m.;1
18/02/2018 1:48:41 p. m.;1
18/02/2018 1:48:42 p. m.;1
18/02/2018 1:50:12 p. m.;1
18/02/2018 1:50:39 p. m.;1
18/02/2018 1:52:47 p. m.;1
18/02/2018 1:52:48 p. m.;1
18/02/2018 1:52:48 p. m.;1
18/02/2018 1:53:18 p. m.;1
18/02/2018 1:53:24 p. m.;1
18/02/2018 1:55:01 p. m.;3
18/02/2018 1:55:33 p. m.;1
18/02/2018 1:56:28 p. m.;2
18/02/2018 1:56:55 p. m.;1
18/02/2018 1:58:05 p. m.;-1
18/02/2018 1:59:02 p. m.;1
18/02/2018 2:00:31 p. m.;3
18/02/2018 2:10:11 p. m.;1
18/02/2018 2:10:11 p. m.;1
18/02/2018 2:10:12 p. m.;1
18/02/2018 2:10:12 p. m.;1
18/02/2018 2:10:51 p. m.;1
18/02/2018 2:11:54 p. m.;1
18/02/2018 2:20:11 p. m.;1
18/02/2018 2:21:17 p. m.;1
18/02/2018 2:21:46 p. m.;1
18/02/2018 2:21:51 p. m.;1
18/02/2018 2:24:07 p. m.;1
18/02/2018 2:24:37 p. m.;1
18/02/2018 2:25:36 p. m.;1
18/02/2018 2:26:08 p. m.;1
18/02/2018 2:28:54 p. m.;1
18/02/2018 2:33:10 p. m.;1
18/02/2018 2:34:14 p. m.;1
18/02/2018 2:34:49 p. m.;1
18/02/2018 2:35:22 p. m.;1
18/02/2018 2:35:56 p. m.;1
18/02/2018 2:39:54 p. m.;4
18/02/2018 2:40:42 p. m.;1
18/02/2018 2:41:09 p. m.;1
18/02/2018 2:41:42 p. m.;1
18/02/2018 2:41:50 p. m.;1
18/02/2018 2:44:27 p. m.;1
18/02/2018 2:44:27 p. m.;1
18/02/2018 2:45:48 p. m.;1
18/02/2018 2:45:49 p. m.;1
18/02/2018 2:45:49 p. m.;1
18/02/2018 2:45:52 p. m.;1
18/02/2018 2:46:03 p. m.;1
18/02/2018 2:47:50 p. m.;-1
18/02/2018 2:50:28 p. m.;2
18/02/2018 2:51:05 p. m.;1
18/02/2018 2:51:18 p. m.;1
18/02/2018 2:51:18 p. m.;1
18/02/2018 2:54:28 p. m.;1
18/02/2018 2:54:28 p. m.;1
18/02/2018 2:54:28 p. m.;1
18/02/2018 2:54:30 p. m.;1
18/02/2018 2:54:50 p. m.;2
18/02/2018 2:55:45 p. m.;2
18/02/2018 2:55:54 p. m.;1
18/02/2018 2:56:12 p. m.;2
18/02/2018 2:56:24 p. m.;1
18/02/2018 2:57:25 p. m.;1
18/02/2018 2:58:12 p. m.;1
18/02/2018 3:16:21 p. m.;1
18/02/2018 3:16:22 p. m.;1
18/02/2018 3:16:26 p. m.;1
25/02/2018 9:39:02 a. m.;1
25/02/2018 9:39:03 a. m.;1
25/02/2018 9:39:23 a. m.;1
25/02/2018 9:39:35 a. m.;1
25/02/2018 9:39:50 a. m.;1
25/02/2018 9:39:51 a. m.;1
25/02/2018 9:47:47 a. m.;2
25/02/2018 9:48:19 a. m.;1
25/02/2018 9:48:36 a. m.;1
25/02/2018 9:48:37 a. m.;1
25/02/2018 9:48:50 a. m.;1
25/02/2018 9:56:43 a. m.;1
25/02/2018 9:56:44 a. m.;1
25/02/2018 9:56:45 a. m.;1
25/02/2018 9:57:39 a. m.;1
25/02/2018 9:57:39 a. m.;1
25/02/2018 9:57:40 a. m.;1
25/02/2018 9:57:50 a. m.;1
25/02/2018 10:00:30 a. m.;1
25/02/2018 10:00:44 a. m.;1
25/02/2018 10:00:44 a. m.;1
25/02/2018 10:01:00 a. m.;1
25/02/2018 10:01:10 a. m.;1
25/02/2018 10:21:39 a. m.;2
25/02/2018 10:22:31 a. m.;1
25/02/2018 10:22:31 a. m.;1
25/02/2018 10:22:31 a. m.;1
25/02/2018 10:22:32 a. m.;1
25/02/2018 10:22:47 a. m.;1
25/02/2018 10:25:11 a. m.;1
25/02/2018 10:25:41 a. m.;1
25/02/2018 10:25:42 a. m.;1
25/02/2018 10:26:04 a. m.;1
25/02/2018 10:26:23 a. m.;1
25/02/2018 10:26:24 a. m.;1
25/02/2018 10:28:43 a. m.;1
25/02/2018 10:30:18 a. m.;1
25/02/2018 10:30:19 a. m.;1
25/02/2018 10:31:39 a. m.;1
25/02/2018 10:32:44 a. m.;1
25/02/2018 10:32:45 a. m.;1
25/02/2018 10:33:02 a. m.;1
25/02/2018 10:33:33 a. m.;1
25/02/2018 10:33:43 a. m.;1
25/02/2018 10:33:49 a. m.;1
25/02/2018 10:35:43 a. m.;1
25/02/2018 10:36:08 a. m.;1
25/02/2018 10:37:22 a. m.;1
25/02/2018 10:38:01 a. m.;2
25/02/2018 10:38:10 a. m.;1
25/02/2018 10:39:08 a. m.;1
25/02/2018 10:39:17 a. m.;1
25/02/2018 10:40:26 a. m.;1
25/02/2018 10:41:04 a. m.;1
25/02/2018 10:41:34 a. m.;1
25/02/2018 10:42:33 a. m.;1
25/02/2018 10:42:34 a. m.;1
25/02/2018 10:42:55 a. m.;1
25/02/2018 10:43:45 a. m.;1
25/02/2018 10:44:48 a. m.;1
25/02/2018 10:45:58 a. m.;1
25/02/2018 10:47:02 a. m.;1
25/02/2018 10:47:13 a. m.;1
25/02/2018 10:47:47 a. m.;1
25/02/2018 10:47:48 a. m.;1
25/02/2018 10:48:10 a. m.;1
25/02/2018 10:48:23 a. m.;1
25/02/2018 10:52:18 a. m.;1
25/02/2018 10:54:56 a. m.;2
25/02/2018 11:00:20 a. m.;4
25/02/2018 11:00:57 a. m.;2
25/02/2018 11:02:21 a. m.;1
25/02/2018 11:02:21 a. m.;1
25/02/2018 11:02:21 a. m.;1
25/02/2018 11:02:22 a. m.;1
25/02/2018 11:03:59 a. m.;1
25/02/2018 11:03:59 a. m.;1
25/02/2018 11:04:04 a. m.;1
25/02/2018 11:06:51 a. m.;1
25/02/2018 11:07:13 a. m.;1
25/02/2018 11:07:27 a. m.;1
25/02/2018 11:12:37 a. m.;1
25/02/2018 11:12:38 a. m.;1
25/02/2018 11:13:40 a. m.;1
25/02/2018 11:13:42 a. m.;1
25/02/2018 11:16:31 a. m.;3
25/02/2018 11:21:00 a. m.;1
25/02/2018 11:21:11 a. m.;1
25/02/2018 11:21:16 a. m.;1
25/02/2018 11:27:38 a. m.;1
25/02/2018 11:27:39 a. m.;1
25/02/2018 11:28:50 a. m.;1
25/02/2018 11:29:10 a. m.;3
25/02/2018 11:30:40 a. m.;1
25/02/2018 11:30:51 a. m.;1
25/02/2018 11:31:04 a. m.;1
25/02/2018 11:31:11 a. m.;1
25/02/2018 11:32:18 a. m.;1
25/02/2018 11:32:24 a. m.;4
25/02/2018 11:34:50 a. m.;1
25/02/2018 11:37:08 a. m.;1
25/02/2018 11:37:12 a. m.;1
25/02/2018 11:38:57 a. m.;1
25/02/2018 11:40:05 a. m.;1
25/02/2018 11:40:55 a. m.;1
25/02/2018 11:42:42 a. m.;1
25/02/2018 11:43:21 a. m.;1
25/02/2018 11:43:49 a. m.;1
25/02/2018 11:43:53 a. m.;1
25/02/2018 11:46:35 a. m.;1
25/02/2018 11:47:44 a. m.;1
25/02/2018 11:48:06 a. m.;1
25/02/2018 11:48:19 a. m.;1
25/02/2018 11:48:43 a. m.;1
25/02/2018 11:50:08 a. m.;1
25/02/2018 11:50:11 a. m.;1
25/02/2018 11:50:16 a. m.;1
25/02/2018 11:50:22 a. m.;1
25/02/2018 11:51:55 a. m.;1
25/02/2018 11:54:07 a. m.;1
25/02/2018 11:54:42 a. m.;1
25/02/2018 11:54:52 a. m.;1
25/02/2018 11:56:30 a. m.;6
25/02/2018 11:57:24 a. m.;1
25/02/2018 11:57:31 a. m.;1
25/02/2018 11:58:20 a. m.;1
25/02/2018 11:59:08 a. m.;1
25/02/2018 11:59:27 a. m.;1
25/02/2018 11:59:35 a. m.;1
25/02/2018 11:59:47 a. m.;1
25/02/2018 12:01:16 p. m.;1
25/02/2018 12:01:17 p. m.;1
25/02/2018 12:01:53 p. m.;1
25/02/2018 12:01:54 p. m.;1
25/02/2018 12:02:45 p. m.;1
25/02/2018 12:02:46 p. m.;1
25/02/2018 12:03:48 p. m.;1
25/02/2018 12:04:11 p. m.;1
25/02/2018 12:05:00 p. m.;1
25/02/2018 12:05:03 p. m.;1
25/02/2018 12:06:38 p. m.;6
25/02/2018 12:12:02 p. m.;1
25/02/2018 12:12:02 p. m.;1
25/02/2018 12:12:16 p. m.;1
25/02/2018 12:12:50 p. m.;1
25/02/2018 12:16:15 p. m.;1
25/02/2018 12:16:28 p. m.;1
25/02/2018 12:16:37 p. m.;1
25/02/2018 12:17:21 p. m.;1
25/02/2018 12:17:33 p. m.;1
25/02/2018 12:17:34 p. m.;1
25/02/2018 12:18:29 p. m.;1
25/02/2018 12:18:29 p. m.;1
25/02/2018 12:20:21 p. m.;3
25/02/2018 12:20:47 p. m.;3
25/02/2018 12:21:01 p. m.;1
25/02/2018 12:23:09 p. m.;1
25/02/2018 12:23:19 p. m.;1
25/02/2018 12:29:19 p. m.;1
25/02/2018 12:29:20 p. m.;1
25/02/2018 12:30:55 p. m.;1
25/02/2018 12:30:56 p. m.;1
25/02/2018 12:32:51 p. m.;1
25/02/2018 12:33:05 p. m.;1
25/02/2018 12:34:13 p. m.;1
25/02/2018 12:34:49 p. m.;1
25/02/2018 12:34:50 p. m.;1
25/02/2018 12:34:50 p. m.;1
25/02/2018 12:34:51 p. m.;1
25/02/2018 12:36:10 p. m.;1
25/02/2018 12:40:57 p. m.;3
25/02/2018 12:41:12 p. m.;1
25/02/2018 12:43:23 p. m.;1
25/02/2018 12:44:50 p. m.;2
25/02/2018 12:45:07 p. m.;2
25/02/2018 12:47:38 p. m.;1
25/02/2018 12:47:55 p. m.;1
25/02/2018 12:49:42 p. m.;3
25/02/2018 12:51:21 p. m.;1
25/02/2018 12:52:18 p. m.;1
25/02/2018 12:52:47 p. m.;1
25/02/2018 12:54:18 p. m.;2
25/02/2018 1:45:55 p. m.;1
25/02/2018 1:47:49 p. m.;1
25/02/2018 1:48:26 p. m.;2
25/02/2018 1:50:36 p. m.;1
25/02/2018 1:50:37 p. m.;1
25/02/2018 1:53:04 p. m.;1
25/02/2018 1:53:41 p. m.;1
25/02/2018 1:57:41 p. m.;2
25/02/2018 1:58:35 p. m.;1
25/02/2018 1:58:44 p. m.;1
25/02/2018 2:00:50 p. m.;2
25/02/2018 2:07:04 p. m.;1
25/02/2018 2:07:21 p. m.;1
25/02/2018 2:09:27 p. m.;1
25/02/2018 2:09:28 p. m.;1
25/02/2018 2:09:49 p. m.;2
25/02/2018 2:26:36 p. m.;1
25/02/2018 2:26:52 p. m.;1
25/02/2018 2:52:36 p. m.;1
25/02/2018 2:58:45 p. m.;1
25/02/2018 2:58:47 p. m.;1
25/02/2018 2:58:51 p. m.;1
25/02/2018 2:58:52 p. m.;1
25/02/2018 2:59:38 p. m.;1
25/02/2018 3:00:42 p. m.;1
25/02/2018 3:00:43 p. m.;1
25/02/2018 3:00:44 p. m.;1
25/02/2018 3:00:45 p. m.;1
25/02/2018 3:22:22 p. m.;1
25/02/2018 3:22:24 p. m.;1
25/02/2018 3:22:25 p. m.;1
25/02/2018 3:22:50 p. m.;1
25/02/2018 3:24:42 p. m.;1
25/02/2018 3:24:42 p. m.;1
25/02/2018 3:28:41 p. m.;1
25/02/2018 3:28:52 p. m.;1
25/02/2018 5:04:29 p. m.;1
27/02/2018 12:45:08 p. m.;1
27/02/2018 12:57:53 p. m.;1
2/01/2018 9:41:26 a. m.;1
2/01/2018 9:42:11 a. m.;1
2/01/2018 9:43:18 a. m.;1
2/01/2018 9:44:09 a. m.;4
2/01/2018 10:03:09 a. m.;3
2/01/2018 10:03:41 a. m.;3
2/01/2018 10:07:23 a. m.;1
2/01/2018 10:07:39 a. m.;2
2/01/2018 10:10:07 a. m.;1
2/01/2018 10:11:40 a. m.;1
2/01/2018 10:11:40 a. m.;1
2/01/2018 10:11:41 a. m.;1
2/01/2018 10:12:12 a. m.;1
2/01/2018 10:12:24 a. m.;1
2/01/2018 10:12:56 a. m.;1
2/01/2018 10:13:32 a. m.;1
2/01/2018 10:14:13 a. m.;2
2/01/2018 10:16:28 a. m.;1
2/01/2018 10:16:45 a. m.;1
2/01/2018 10:20:11 a. m.;1
2/01/2018 10:20:30 a. m.;1
2/01/2018 10:22:35 a. m.;1
2/01/2018 10:22:36 a. m.;1
2/01/2018 10:22:37 a. m.;1
2/01/2018 10:22:37 a. m.;1
2/01/2018 10:23:06 a. m.;1
2/01/2018 10:23:35 a. m.;1
2/01/2018 10:23:53 a. m.;1
2/01/2018 10:26:39 a. m.;7
2/01/2018 10:28:29 a. m.;5
2/01/2018 10:30:19 a. m.;1
2/01/2018 10:30:47 a. m.;1
2/01/2018 10:31:04 a. m.;1
2/01/2018 10:31:15 a. m.;1
2/01/2018 10:33:49 a. m.;1
2/01/2018 10:34:15 a. m.;1
2/01/2018 10:34:34 a. m.;4
2/01/2018 10:37:07 a. m.;1
2/01/2018 10:37:35 a. m.;1
2/01/2018 10:38:43 a. m.;2
2/01/2018 10:40:23 a. m.;1
2/01/2018 10:40:24 a. m.;1
2/01/2018 10:40:24 a. m.;1
2/01/2018 10:40:25 a. m.;1
2/01/2018 10:40:25 a. m.;1
2/01/2018 10:41:52 a. m.;1
2/01/2018 10:42:09 a. m.;1
2/01/2018 10:42:22 a. m.;2
2/01/2018 10:44:56 a. m.;1
2/01/2018 10:45:24 a. m.;1
2/01/2018 10:46:02 a. m.;1
2/01/2018 10:47:26 a. m.;1
2/01/2018 10:47:27 a. m.;1
2/01/2018 10:47:50 a. m.;4
2/01/2018 10:49:40 a. m.;1
2/01/2018 10:49:55 a. m.;1
2/01/2018 10:50:16 a. m.;1
2/01/2018 10:51:37 a. m.;1
2/01/2018 10:51:37 a. m.;1
2/01/2018 10:51:38 a. m.;1
2/01/2018 10:52:13 a. m.;2
2/01/2018 10:54:59 a. m.;1
2/01/2018 10:54:59 a. m.;1
2/01/2018 10:55:00 a. m.;1
2/01/2018 10:56:25 a. m.;1
2/01/2018 10:57:29 a. m.;1
2/01/2018 10:58:06 a. m.;1
2/01/2018 10:59:12 a. m.;1
2/01/2018 11:00:45 a. m.;1
2/01/2018 11:00:46 a. m.;1
2/01/2018 11:00:58 a. m.;1
2/01/2018 11:01:13 a. m.;1
2/01/2018 11:01:34 a. m.;4
2/01/2018 11:02:53 a. m.;1
2/01/2018 11:03:51 a. m.;1
2/01/2018 11:03:54 a. m.;1
2/01/2018 11:05:02 a. m.;1
2/01/2018 11:05:03 a. m.;1
2/01/2018 11:05:03 a. m.;1
2/01/2018 11:05:04 a. m.;1
2/01/2018 11:06:33 a. m.;1
